optimization,execution time of optimzier,no of feature selected,selected feature 
PRO,975.1578705310822,22,"service,flag,land,wrong_fragment,urgent,hot,num_compromised,num_file_creations,num_access_files,num_outbound_cmds,is_guest_login,srv_count,rerror_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,"
