optimization,execution time of optimzier,no of feature selected,selected feature 
ASO,112.93276453018188,21,"protocol_type,service,src_bytes,dst_bytes,wrong_fragment,num_failed_logins,num_compromised,root_shell,num_root,num_shells,count,srv_serror_rate,diff_srv_rate,srv_diff_host_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,"
