optimization,execution time of optimzier,no of feature selected,selected feature 
MBO,47.09933662414551,17,"duration,protocol_type,service,land,hot,logged_in,num_access_files,count,srv_count,diff_srv_rate,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,"
