optimization,execution time of optimzier,no of feature selected,selected feature 
SSA,142.1584165096283,23,"protocol_type,service,flag,dst_bytes,wrong_fragment,urgent,hot,num_root,num_shells,num_access_files,is_host_login,is_guest_login,count,rerror_rate,srv_rerror_rate,same_srv_rate,srv_diff_host_rate,dst_host_same_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,"
