optimization,execution time of optimzier,no of feature selected,selected feature 
ACS,412.7619094848633,24,"protocol_type,service,flag,land,wrong_fragment,hot,logged_in,su_attempted,num_root,is_host_login,count,srv_count,serror_rate,srv_serror_rate,same_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,"
